v1 v2 v3 v4 v5 
1.5223 0.23292 -0.010944 -0.42064 0.34813 
1.7919 -0.14399 -0.049461 -0.10219 0.49913 
1.7956 -0.028793 0.086001 0.13171 0.022943 
1.6796 0.11031 -0.073549 0.12065 0.058101 
1.7847 -0.35553 -0.11477 -0.023699 0.73634 
1.9251 -0.28493 0.49922 0.23736 -0.21931 
1.9772 0.45944 -0.47177 -0.21821 0.43567 
1.5391 0.17492 -0.32834 0.039973 0.35361 
1.7683 0.1928 0.086819 0.085889 -0.13775 
1.7908 0.036071 -0.07176 0.14079 0.1497 
1.908 -0.47262 0.13452 -0.40058 0.98275 
1.9531 -0.21278 -0.34067 -0.16684 0.99298 
1.886 -0.06758 -0.014054 0.014388 0.33334 
1.8297 0.055754 0.16078 0.056099 -0.014353 
1.8504 0.064774 0.16987 -0.0037522 0.027586 
1.9972 0.072636 -0.040674 0.13535 0.11622 
1.9753 0.44808 -0.29418 0.075179 0.044053 
1.9268 -0.32243 -0.076036 -0.26769 0.95867 
2.0867 0.34046 0.090616 0.31576 -0.45745 
1.9162 -0.039853 -0.068357 -0.045276 0.45441 
1.5879 -0.2634 0.38383 0.051701 0.13344 
1.7505 0.097841 -0.011412 0.23702 -0.0030939 
1.8337 -0.12176 0.15106 0.047383 0.24164 
2.1604 0.074935 0.033804 -0.11212 0.30892 
2.0507 0.1396 0.047813 0.28894 -0.14166 
1.8174 -0.1034 -0.17215 0.29922 0.34317 
1.6348 -0.24548 0.37303 0.17359 0.044755 
1.9458 0.23496 0.30617 -0.22188 -0.023443 
1.9613 0.29327 -0.24858 -0.13613 0.42178 
2.0677 0.070357 0.40202 -0.032037 -0.1146 
1.8913 0.17382 0.15351 0.27594 -0.24488 
2.024 -0.23856 0.47225 -0.15741 0.26728 
1.7865 -0.32465 -0.019431 -0.17198 0.89303 
1.8802 -0.21108 -0.24192 -0.2652 1.0973 
1.9616 -0.43597 0.026919 0.6208 0.23692 
1.9602 0.11708 -0.54283 0.17971 0.66089 
1.8246 -0.23533 0.0084028 0.43049 0.22999 
1.7609 -0.23437 0.16859 0.023955 0.44372 
1.7874 0.099253 0.21443 -0.095549 0.15692 
1.8066 0.070808 0.11844 0.0084606 0.1962 
1.9984 -0.0095662 -0.072835 0.0034795 0.49177 
1.8296 -0.27335 -0.1498 0.28304 0.59818 
1.9061 0.31469 0.10219 0.17455 -0.18582 
-2.1007 0.032826 0.62836 0.34018 -1.4737 
-2.0315 -0.10609 0.058614 -0.12626 -0.23929 
-2.0673 -0.019289 -0.23445 0.22751 -0.41131 
-2.0506 0.17567 0.25402 -0.088673 -0.83928 
-1.9737  0.17 -0.37562 0.034829 -0.22555 
-2.0551 -0.27666 -0.20012 0.049383 -0.05668 
-1.9641 0.15103 -0.39751 -0.1979 0.0021679 
-1.9554 -0.022499 0.17573 0.095785 -0.69883 
-1.9583 -0.062694 0.01671 -0.0072261 -0.41814 
-1.8656 -0.24245 0.24148 0.31842 -0.68654 
-1.8785 0.12316 -0.16841 -0.37062 -0.041236 
-1.8707 0.35735 0.072383 -0.10142 -0.80595 
-1.839 0.27776 -0.0076945 0.038302 -0.7548 
-1.7931 0.45622 0.19178 0.10645 -1.1894 
-1.8228 -0.079153 -0.29551 0.25798 -0.30382 
-1.8175 -0.038404 0.24806 -0.11622 -0.58581 
-1.7111 -0.05318 -0.091644 0.074505 -0.29851 
-1.8124 -0.088455 0.11039 0.32873 -0.84022 
-1.739 -0.18216 -0.10353 0.10754 -0.25395 
-1.6764 0.12033 0.081511 -0.29002 -0.35523 
-1.6722 0.0012728 -0.14781 0.40989 -0.65601 
-1.6314 -0.24055 -0.23842 0.27732 -0.15917 
-1.6132 0.23036 -0.22638 0.156 -0.56276 
-1.6193 0.23817 -0.1818 -0.11674 -0.3935 
-1.6149 -0.15961 0.19314 -0.27739 -0.23218 
-1.4867 -0.36267 0.018387 -0.21347 0.22327 
-1.5279 -0.30112 -0.049876 0.2196 -0.23989 
-1.6202 0.055896 -0.028095 -0.046532 -0.51738 
-1.4825 -0.23571 0.080908 -0.25682 -0.00052153 
-1.4669 0.036517 -0.043146 0.15694 -0.55021 
-1.4709 -0.25447 -0.37034 0.089478 0.13783 
-1.4574 0.39293 0.012558 0.027093 -0.9024 
-1.4396 0.50425 -0.049948 -0.069914 -0.86877 
-1.4248 0.16401 0.056854 0.29897 -0.96851 
-1.3398 0.18873 -0.17229 -0.42245 -0.015785 
-1.4286 -0.27043 0.036894 -0.41416 0.12678 
-1.3491 0.23162 -0.3007 0.50243 -0.84174 
-1.332 -0.058535 0.21055 0.26026 -0.8488 
-1.2643 0.12533 0.30658 -0.19274 -0.67426 
-1.2544 -0.07546 -0.093029 0.37604 -0.58254 
-1.2614 -0.19369 0.03399 -0.1996 -0.085981 
-1.1486 -0.4564 0.032843 -0.19811 0.29176 
-1.2069 -0.095681 0.049977 -0.11438 -0.27367 
-1.1511 0.27976 -0.014014 0.62642 -1.2569 
-1.1645 -0.25641 -0.17927 0.057728 -0.022932 
-1.1052 -0.058791 -0.10028 0.085413 -0.30092 
-1.1757 0.20955 0.12096 0.18753 -1.0123 
-1.0295 0.14866 0.067189 0.096681 -0.67251 
-1.094 -0.025545 0.053523 0.11716 -0.58478 
-1.0497 -0.30263 0.05083 -0.012489 -0.14245 
-1.0858 -0.36586 0.66562 0.38833 -1.1543 
-1.0095 -0.27411 0.043268 0.14904 -0.31822 
-1.0065 -0.020963 0.095482 0.19272 -0.70297 
-0.96226 0.49035 0.11647 0.018404 -1.0825 
-0.93136 0.44357 0.20739 0.32939 -1.4071 
-0.94283 -0.082168 0.097372 0.18239 -0.63193 
-0.8414 0.067535 -0.37507 0.25047 -0.27322 
-0.93118 0.08008 -0.13021 0.32653 -0.73418 
-0.83995 0.088848 -0.21325 0.14121 -0.4095 
-0.89614 -0.021788 -0.27762 -0.10152 -0.083062 
-0.80638 -0.10218 -0.014428 -0.17354 -0.13336 
-0.75034 0.24157 -0.059309 -0.26282 -0.33211 
-0.7459 0.31789 -0.47701 0.13542 -0.3641 
-0.7677 -0.29426 0.30651 0.16659 -0.61056 
-0.70398 0.028289 0.035031 0.054606 -0.51989 
-0.71515 0.1102 -0.58357 -0.041818 0.095347 
-0.71706 -0.027283 -0.20877 0.55277 -0.72932 
-0.69337 -0.01092 -0.15415 -0.015889 -0.27398 
-0.57673 -0.21673 -0.26939 -0.092156 0.23859 
-0.61572 0.25975 0.39489 -0.23905 -0.89383 
-0.60012 0.2264 -0.14153 -0.077163 -0.4533 
-0.59274 0.27573 -0.50898 -0.19695 -0.02511 
-0.56388 -0.038503 -0.29065 -0.26939 0.15482 
-0.54526 -0.024978 -0.027526 -0.30383 -0.10713 
-0.51504 0.38414 -0.14488 0.058678 -0.74709 
-0.50075 0.024671 -0.028258 -0.18631 -0.26794 
-0.46618 -0.084996 -0.055321 -0.1103 -0.18011 
-0.40758 -0.20174 0.38906 -0.26702 -0.33692 
-0.42322 -0.11389 -0.42057 0.35754 -0.20241 
-0.32081 0.21379 0.18319 0.31858 -1.0611 
-0.34548 -0.055952 0.067792 0.21166 -0.60444 
-0.33265 -0.079345 0.39802 0.054715 -0.79005 
-0.3686 0.031101 0.29972 -0.23559 -0.5975 
-0.29798 -0.16615 0.34977 0.12644 -0.72426 
-0.27487 -0.16301 -0.19917 0.25862 -0.27391 
-0.21684 -0.1205 -0.066838 -0.11737 -0.070035 
-0.22103 0.19712 -0.16467 0.50004 -0.90719 
-0.11408 -0.076381 -0.38007 0.28192 -0.096596 
-0.20773 0.17674 0.16595 -0.037102 -0.76688 
-0.20566 -0.2354 -0.06834 0.45777 -0.56439 
-0.1958 0.37751 0.057603 -0.13133 -0.81446 
-0.17707 -0.25347 -0.069726 -0.19952 0.049522 
-0.11125 0.097299 0.2871 -0.10634 -0.7372 
-0.070323 0.037025 0.25025 -0.20596 -0.52189 
-0.10499 0.076032 -0.19037 0.39883 -0.72464 
0.058196 -0.10241 0.18222 -0.058143 -0.34918 
0.024236 -0.091473 -0.35532 0.11566 -0.019438 
-0.017959 -0.1009 -0.028765 0.065024 -0.37434 
0.030867 -0.024401 0.034022 0.17945 -0.59927 
0.071281 -0.25289 -0.14943 -0.28222 0.28426 
0.11019 0.39113 0.47046 0.073614 -1.3632 
0.10117 -0.19393 0.60779 -0.22605 -0.64051 
0.19347 -0.28768 0.0051295 0.34122 -0.36056 
0.13926 -0.35247 0.15976 0.29666 -0.495 
0.13409 -0.32126 -0.15726 -0.057341 0.10317 
0.16796 0.076713 -0.099894 -0.09064 -0.33696 
0.24237 -0.23662 0.3046 0.062143 -0.51368 
0.19222 0.097237 -0.058266 0.076342 -0.57982 
0.18717 0.0035512 -0.23628 -0.17208 -0.092517 
0.25469 -0.15076 0.016678 -0.015923 -0.29008 
0.3181 -0.29279 0.15387 -0.061627 -0.19632 
0.29835 -0.19951 0.0043959 -0.1722 -0.081679 
0.38705 0.50548 -0.27948 -0.092948 -0.53607 
0.39312 -0.18918 0.28348 -0.57522 0.042691 
0.32552 -0.13282 0.25229 -0.035728 -0.58282 
0.36895 -0.14575 0.13001 -0.052194 -0.40307 
0.45741 0.49745 -0.20369 0.086856 -0.79536 
0.47945 -0.13527 0.35432 0.07349 -0.69561 
0.48003 0.23657 -0.26971 -0.25608 -0.15449 
0.43009 -0.05946 0.22574 0.1442 -0.80904 
0.56388 -0.41411 -0.0076431 0.047667 0.022321 
0.48637 -0.56752 -0.096509 -0.031596 0.2443 
0.53943 -0.23063 -0.12812 -0.085143 0.001732 
0.52467 -0.053867 0.24065 0.040222 -0.72959 
0.61639 0.1502 -0.063567 -0.027695 -0.49012 
0.63729 0.24436 0.33986 -0.18793 -0.86622 
0.64262 0.38663 -0.077546 -0.0091303 -0.76469 
0.67502 0.16286 0.26737 0.27343 -1.1402 
0.78657 0.063061 0.064424 0.0060485 -0.47718 
0.72139 0.33317 0.074887 -0.14521 -0.72963 
0.80169 -0.06485 -0.1152 0.26011 -0.42143 
0.78992 -0.024277 -0.28684 -0.10638 0.018594 
0.769 0.43588 0.070416 0.003481 -0.99435 
0.84076 0.074982 -0.23307 -0.098574 -0.14471 
0.83472 0.16782 0.02255 -0.21494 -0.43436 
0.95878 -0.062244 0.056736 0.043502 -0.3563 
0.84161 -0.35831 0.16084 -0.098134 -0.16988 
0.84592 0.20999 -0.30093 -0.05034 -0.35442 
0.9411 -0.13906 -0.22582 -0.38477 0.32675 
0.95977 0.29496 -0.30485 -0.0023494 -0.41156 
1.0235 0.35436 0.22463 -0.078528 -0.91484 
1.0481 0.15191 -0.16056 0.22824 -0.57871 
1.004 0.21247 -0.25841 -0.19247 -0.22195 
1.0654 -0.1459 -0.087278 0.028282 -0.18358 
1.0168 -0.139 -0.053703 -0.12753 -0.15838 
1.0738 -0.14187 0.21199 -0.16072 -0.36616 
1.1127 -0.090692 0.66981 0.3338 -1.3425 
1.123 0.19528 -0.10244 -0.35764 -0.20836 
1.1544 -0.0037801 -0.31526 -0.1031 -0.00075062 
1.2072 -0.046003 0.18973 -0.30588 -0.26456 
-1.2357 -0.23697 -0.318 -0.02059 1.0486 
-1.2849 -0.23269 0.048592 0.13044 0.44181 
-1.1624 0.060968 -0.070881 -0.20913 0.67759 
-1.196 0.090941 0.18832 0.25547 -0.11831 
-1.1157 -0.32559 0.24267 0.01118 0.55649 
-1.1428 0.006457 -0.066085 -0.29355 0.7563 
-1.1513 -0.010913 -0.18253 -0.26694 0.83839 
-1.1076 -0.14903 0.21128 0.03607 0.31355 
-1.0852 -0.090009 -0.20943 -0.037152 0.75939 
-1.0181 0.14575 0.011028 0.31065 0.0022985 
-1.0456 0.074137 -0.045696 -0.22109 0.57761 
-0.97721 0.072953 0.26257 -0.013736 0.11233 
-1.0277 0.20573 0.13382 -0.077266 0.086168 
-0.94611 -0.0078612 -0.05093 -0.47935 0.94387 
-0.97803 -0.49814 0.21624 -0.10052 0.7744 
-0.86209 -0.26822 -0.17547 0.23776 0.72684 
-0.90758 0.10274 -0.12308 0.24692 0.19537 
-0.82021 -0.05718 -0.24594 -0.27245 1.0463 
-0.87243 0.064554 -0.34789 0.052605 0.64106 
-0.83502 -0.30256 0.1243 0.43492 0.19723 
-0.76589 -0.33144 -0.15321 -0.36923 1.3158 
-0.76325 -0.27428 0.22932 -0.11827 0.59933 
-0.70768 -0.29938 -0.32187 0.084108 1.0514 
-0.77174 0.021797 -0.1534 -0.13164 0.64009 
-0.71956 -0.055447 -0.067688 -0.32054 0.83966 
-0.67786 -0.13017 0.23023 -0.20494 0.51999 
-0.71662 -0.028411 -0.32109 -0.053929 0.78329 
-0.61724 0.19979 0.072453 0.17587 -0.0026295 
-0.60851 0.068751 -0.10782 -0.71025 1.1338 
-0.56565 -0.36874 0.26329 0.025515 0.54844 
-0.60489 0.12502 0.31809 0.0082331 -0.084729 
-0.54634 -0.0034722 -0.079787 0.1133 0.41022 
-0.49084 -0.071047 0.14451 0.2598 0.14636 
-0.47319 0.070707 -0.16108 -0.19529 0.73334 
-0.56824 -0.22485 -0.48687 -0.063005 1.1395 
-0.47314 -0.070821 0.25487 0.018446 0.2007 
-0.42986 -0.22971 -0.068573 -0.30072 1.0275 
-0.38789 0.21751 -0.084772 0.49489 -0.14906 
-0.37251 0.032997 -0.085487 0.14779 0.3626 
-0.43978 0.090555 0.022813 -0.15885 0.37586 
-0.44324 -0.19271 0.11681 -0.14461 0.53732 
-0.37072 0.00016011 -0.41539 0.21272 0.61219 
-0.24663 -0.22299 -0.14529 -0.11648 0.98167 
-0.25066 0.0069649 -0.30383 -0.075502 0.83669 
-0.25644 -0.063351 -0.18969 0.046465 0.64808 
-0.26138 0.3325 -0.063984 0.026796 0.084049 
-0.25522 -0.48547 0.030009 0.18449 0.69137 
-0.24234 0.15152 -0.26886 -0.083878 0.56623 
-0.15535 0.026759 -0.071391 -0.37992 0.83648 
-0.17187 0.27181 0.13754 -0.10606 0.060518 
-0.080953 0.46077 -0.028023 0.23336 -0.20824 
-0.096204 0.17551 0.064199 -0.013765 0.18738 
-0.0255 -0.0033552 -0.046883 0.30005 0.25469 
-0.053204 0.17369 -0.12233  0.22 0.16586 
-0.12158 0.14533 -0.14207 -0.094983 0.41145 
0.020004 -0.027098 0.13961 0.44032 -0.06911 
-0.03877 -0.24058 -0.12435 0.49006 0.301 
-0.004514 0.44206 0.079584 -0.12898 -0.050933 
0.028281 -0.17385 0.56023 0.45572 -0.43156 
0.056136 -0.40489 0.1271 -0.27961 0.95715 
0.09085 -0.15999 0.20767 0.31228 0.075914 
0.033783 0.21305 -0.3837 0.26258 0.25976 
0.12655 -0.08122 -0.51228 -0.26211 1.2708 
0.22615 0.013503 0.3201 0.059905 0.081809 
0.21298 -0.26391 -0.22419 -0.2486 1.1958 
0.18685 -0.16233 -0.2612 -0.16403 0.99588 
0.18378 0.18867 0.18761 -0.04622 0.015418 
0.27535 -0.08875 -0.19571 0.27355 0.49008 
0.23041 0.065397 0.24765 0.073758 -0.025442 
0.30573 -0.01203 0.033306 -0.43028 0.80705 
0.38831 -0.074169 -0.0073672 0.22075 0.37625 
0.4024 -0.024269 0.11362 -0.1172 0.50154 
0.36199 -0.12632 -0.055791 0.22527 0.40215 
0.39196 -0.14104 0.32337 -0.016519 0.25335 
0.46029 -0.18618 0.090823 0.066122 0.51824 
0.39026 -0.2679 -0.037935 -0.13896 0.83127 
0.40502 -0.19633 -0.45519 -0.048725 1.1009 
0.49403 -0.20261 0.24238 0.18386 0.23242 
0.48949 0.024623 -0.25827 -0.29592 0.93257 
0.50029 0.042009 -0.12835 0.22878 0.27844 
0.57249 -0.3832 -0.33542 0.22603 1.0044 
0.55918 -0.19329 -0.14971 -0.0039097 0.78321 
0.57722 -0.1976 0.034536 0.011006 0.57654 
0.60413 -0.043134 -0.17359 -0.29914 0.92384 
0.57936 -0.36523 -0.15988 -0.3508 1.2496 
0.69636 -0.13489 -0.070369 -0.071771 0.75414 
0.65626 0.050029 0.15676 0.23529 -0.032683 
0.74256 0.091387 0.30679 0.066267 -0.0075319 
0.63997 0.029642 -0.061468 0.35533 0.041491 
0.7463 0.1464 -0.44978 0.020211 0.72672 
0.80361 -0.016523 0.1409 0.29833 0.060671 
0.76211 0.45592 0.29186 0.07376 -0.45971 
0.80252 -0.3118 -0.41142 0.065132 1.122 
0.73773 -0.016712 0.26135 0.26755 -0.17843 
0.85193 0.17609 0.14711 -0.22242 0.29102 
0.87948 -0.13887 0.10363 -0.037066 0.50564 
0.89637 -0.0031172 0.36171 -0.26898 0.30089 
0.91986 0.10211 -0.010812 -0.17184 0.49118 
0.88171 0.10209 0.20524 -0.14812 0.17816 
0.97287 0.12207 -0.095659 0.11358 0.30419 
1.0192 0.05479 0.011982 0.025205 0.37158 
1.0157 0.37301 -0.48155 -0.072535 0.61423 
1.0461 0.024906 -0.39075 -0.38074 1.1849 
1.0246 -0.13252 -0.0054534 -0.28678 0.81473 
1.1162 -0.08696 -0.32571 0.15902 0.7634 
1.094 -0.18984 0.16086 0.011093 0.45301 
1.1602 -0.071661 0.1275 -0.3286 0.72589 
1.0782 -0.053313 0.082915 -0.14558 0.47154 
1.1525 -0.060168 -0.26808 0.067891 0.70552 
1.1113 -0.12585 0.23025 0.16542 0.094834 
1.1735 0.37913 -0.405 -0.10826 0.52186 
1.1787 0.058371 0.020062 0.33521 -0.012024 
1.2253 0.21945 -0.16 -0.19948 0.52934 
1.2525 0.030631 0.2518 -0.13708 0.24674 
1.2435 -0.028047 0.069502 -0.17968 0.50715 
1.2814 0.046766 -0.052478 -0.057621 0.45994 
1.3744 0.20572 -0.054574 0.24372 0.090562 
1.3045 0.29572 0.25021 -0.12752 -0.078082 
1.3935 -0.2861 -0.17069 -0.33119 1.2442 
1.3213 0.0086231 -0.067895 -0.024927 0.43783 
1.405 0.082181 -0.051078 -0.0068808 0.39273 
1.4933 0.12356 -0.11912 -0.31405 0.77777 
1.4386 0.15065 -0.15095 -0.12906 0.5289 
1.4396 0.11814 -0.19271 -0.10675 0.56491 
1.568 0.043548 -0.23059 -0.089001 0.7833 
1.4989 0.36484 -0.11072 -0.53322 0.63143 
1.5711 0.06338 0.28593 0.066708 0.034265 
1.5723 -0.041875 0.24354 0.0050343 0.22673 
1.6149 -0.12395 0.22044 0.11631 0.25839 
1.5919 0.28029 -0.010213 0.054439 0.080576 
1.5853 -0.099865 0.015121 -0.060938 0.53602 
1.5765 -0.19285 0.1058 -0.018451 0.46862 
1.6249 0.16248 -0.21503 0.095247 0.35141 
1.6543 -0.19837 -0.059496 -0.092356 0.7559 
1.7034 0.11202 0.3628 -0.19398 0.10835 
1.7283 0.24698 -0.0077218 -0.098375 0.26922 
1.6786 -0.13913 0.013829 -0.24629 0.71911 
1.7897 -0.1935 -0.26397 0.14662 0.80111 
1.8019 0.081025 -0.071482 -0.024977 0.45819 
1.8843 -0.1561 -0.13075 -0.13511 0.94191 
1.8025 0.15817 0.27391 0.16944 -0.20914 
1.8545 -0.10643 -0.18925 -0.36344 1.0874 
1.8848 -0.12563 0.20166 -0.51896 0.85368 
1.8751 -0.14567 0.00857 -0.23082 0.77818 
1.9037 -0.60261 0.67648 0.062775 0.30102 
1.9651 -0.2555 -0.45805 0.017292 1.2089 
1.928 0.25476 -0.21033 -0.0082641 0.36975 
1.9976 -0.1067 -0.01298 0.050402 0.54753 
2.075 0.46321 -0.22248 0.26545 0.02512 
1.9834 0.22134 0.10548 -0.32037 0.3653 
